T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,23.66370000,2.59022800,27.44946000,-0.08070114,0.79164380,-0.13692170,0.58994910,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.00000000,5.00000000
0.04000000,23.65925000,2.59199800,27.44991000,-0.08521065,0.79325790,-0.13155550,0.58836570,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.02173924,5.00000000
0.06000000,23.65738000,2.59249400,27.44995000,-0.08647359,0.79389910,-0.12991980,0.58767980,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.04347849,5.00000000
0.08000000,23.65606000,2.59275100,27.44994000,-0.08710510,0.79439130,-0.12914760,0.58709120,23.64757000,1.69812800,27.78088000,-0.05318647,0.77554040,-0.41334620,0.47418700,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.67303000,1.66962300,27.29192000,0.51643350,0.37670170,0.11714450,0.76004570,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.06521773,5.00000000
0.09999999,23.65606000,2.59275100,27.44994000,-0.08710510,0.79439130,-0.12914760,0.58709120,23.64757000,1.69812800,27.78088000,-0.05318647,0.77554040,-0.41334620,0.47418700,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.67303000,1.66962300,27.29192000,0.51643350,0.37670170,0.11714450,0.76004570,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.08695698,5.00000000
0.12000000,23.65417000,2.59291200,27.44993000,-0.08769064,0.79512360,-0.12830780,0.58619620,23.64623000,1.69764000,27.78050000,-0.05431090,0.77646580,-0.41398940,0.47197900,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.67166000,1.66992500,27.29069000,0.51679890,0.37893690,0.11662240,0.75876540,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.10869622,5.00000000
0.14000000,23.65281000,2.59301000,27.44986000,-0.08793777,0.79571350,-0.12754520,0.58552470,23.64521000,1.69738100,27.78037000,-0.05528811,0.77678230,-0.41444330,0.47094500,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.67078000,1.67016300,27.28989000,0.51713650,0.38013840,0.11650710,0.75795170,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.13043547,5.00000000
0.16000000,23.65192000,2.59302300,27.44958000,-0.08818983,0.79604300,-0.12698530,0.58516040,23.64478000,1.69716500,27.78030000,-0.05515448,0.77660360,-0.41446090,0.47123990,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.67029000,1.67013700,27.28929000,0.51695440,0.38090990,0.11689020,0.75762950,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.15217471,5.00000000
0.18000000,23.65051000,2.59304300,27.44920000,-0.08869204,0.79649650,-0.12629040,0.58461780,23.64383000,1.69693600,27.78017000,-0.05468592,0.77637460,-0.41446130,0.47167130,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.66976000,1.67041900,27.28868000,0.51576070,0.38289800,0.11854400,0.75718390,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.17391396,5.00000000
0.20000000,23.65051000,2.59304300,27.44920000,-0.08869204,0.79649650,-0.12629040,0.58461780,23.64383000,1.69693600,27.78017000,-0.05468592,0.77637460,-0.41446130,0.47167130,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,23.66976000,1.67041900,27.28868000,0.51576070,0.38289800,0.11854400,0.75718390,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673443604.19565320,5.00000000
