T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,25.37898000,2.48863600,27.01657000,-0.01765939,-0.96789050,-0.04482458,0.24671220,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,4.87480300,1673872509.00000000,30.00000000
0.04000000,25.37946000,2.48864700,27.01698000,-0.01878867,-0.96811340,-0.04450601,0.24581010,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,6.17695600,1673872509.01923084,30.00000000
0.06000000,25.37944000,2.48858300,27.01704000,-0.01893200,-0.96812900,-0.04461696,0.24571770,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,5.54823700,1673872509.03846169,30.00000000
0.08000000,25.37928000,2.48858000,27.01697000,-0.01887353,-0.96811860,-0.04484452,0.24572160,25.31999000,2.06254500,26.75254000,-0.09217675,-0.94546980,-0.08106180,0.30169420,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20882000,2.02549900,26.82863000,-0.04603752,-0.99401400,-0.00804256,0.09875220,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,6.13613500,1673872509.05769253,30.00000000
0.09999999,25.37928000,2.48858000,27.01697000,-0.01887353,-0.96811860,-0.04484452,0.24572160,25.31999000,2.06254500,26.75254000,-0.09217675,-0.94546980,-0.08106180,0.30169420,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20882000,2.02549900,26.82863000,-0.04603752,-0.99401400,-0.00804256,0.09875220,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,6.13613500,1673872509.07692337,30.00000000
0.12000000,25.37915000,2.48867600,27.01685000,-0.01876725,-0.96810020,-0.04521595,0.24573420,25.31997000,2.06230800,26.75219000,-0.09230366,-0.94566950,-0.08066211,0.30113600,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20882000,2.02520800,26.82925000,-0.04576772,-0.99398510,-0.00778084,0.09918904,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,5.67499700,1673872509.09615421,30.00000000
0.14000000,25.37907000,2.48867100,27.01688000,-0.01846765,-0.96807370,-0.04526106,0.24585310,25.32005000,2.06204500,26.75180000,-0.09177279,-0.94596900,-0.08043247,0.30041800,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20934000,2.02449200,26.83074000,-0.04603017,-0.99390700,-0.00710129,0.09989786,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.40000000,2.49000000,27.05000000,-0.60000000,0.05000000,-0.80000000,5.58493700,1673872509.11538506,30.00000000
0.16000000,25.37897000,2.48862100,27.01671000,-0.01838285,-0.96810980,-0.04488701,0.24578580,25.32011000,2.06197700,26.75168000,-0.09157144,-0.94604210,-0.08043942,0.30024730,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20835000,2.02473700,26.82971000,-0.04626433,-0.99383660,-0.00662614,0.10052150,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.40000000,2.49000000,27.05000000,-0.60000000,0.05000000,-0.80000000,4.88692300,1673872509.13461590,30.00000000
0.18000000,25.37896000,2.48850400,27.01670000,-0.01825789,-0.96814450,-0.04456427,0.24571700,25.32020000,2.06190000,26.75140000,-0.09158014,-0.94611510,-0.08046300,0.30000830,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20708000,2.02495900,26.82843000,-0.04578827,-0.99381830,-0.00638824,0.10093460,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.40000000,2.49000000,27.05000000,-0.59000000,0.05000000,-0.80000000,4.76263300,1673872509.15384674,30.00000000
0.20000000,25.37896000,2.48850400,27.01670000,-0.01825789,-0.96814450,-0.04456427,0.24571700,25.32020000,2.06190000,26.75140000,-0.09158014,-0.94611510,-0.08046300,0.30000830,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.20708000,2.02495900,26.82843000,-0.04578827,-0.99381830,-0.00638824,0.10093460,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,25.40000000,2.49000000,27.05000000,-0.59000000,0.05000000,-0.80000000,4.76263300,1673872509.17307758,30.00000000
