T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,-724.66500000,26.71867000,-1040.64600000,-0.06278557,0.61559750,-0.01322487,0.78544430,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,8.02542000,1673861002.00000000,26.00000000
0.04000000,-724.65440000,26.71796000,-1040.62300000,-0.04943867,0.58949550,-0.00845151,0.80621300,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673861002.09090900,26.00000000
0.06000000,-724.65270000,26.71849000,-1040.61300000,-0.04289581,0.56070540,-0.00754072,0.82686910,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673861002.18181801,26.00000000
0.08000000,-724.65200000,26.71850000,-1040.60800000,-0.04057514,0.54615130,-0.00799768,0.83666510,-724.68460000,25.76326000,-1040.39000000,0.13070600,0.70765450,-0.47920070,0.50250150,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62830000,25.75594000,-1040.82400000,0.52120300,0.45635980,-0.02582691,0.72070530,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673861002.27272701,26.00000000
0.09999999,-724.65200000,26.71850000,-1040.60800000,-0.04057514,0.54615130,-0.00799768,0.83666510,-724.68460000,25.76326000,-1040.39000000,0.13070600,0.70765450,-0.47920070,0.50250150,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62830000,25.75594000,-1040.82400000,0.52120300,0.45635980,-0.02582691,0.72070530,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673861002.36363602,26.00000000
0.12000000,-724.65130000,26.71777000,-1040.59600000,-0.03466839,0.50516310,-0.00841889,0.86228620,-724.68480000,25.76554000,-1040.39000000,0.13710280,0.70090470,-0.47006050,0.51863150,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62620000,25.75533000,-1040.82000000,0.50704030,0.46513920,-0.04843964,0.72402300,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673861002.45454502,26.00000000
0.14000000,-724.65230000,26.71651000,-1040.59200000,-0.03108368,0.47986100,-0.00823109,0.87675510,-724.68500000,25.76619000,-1040.39200000,0.14024360,0.69842070,-0.46445850,0.52613540,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62640000,25.75387000,-1040.81800000,0.50486000,0.46115830,-0.06084717,0.72714990,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673861002.54545403,26.00000000
0.16000000,-724.65110000,26.71517000,-1040.58400000,-0.02797935,0.44719500,-0.00972101,0.89394590,-724.68690000,25.76507000,-1040.39700000,0.14472320,0.69540850,-0.45939180,0.53331170,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62730000,25.75137000,-1040.81600000,0.50800540,0.44335750,-0.06315096,0.73578300,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673861002.63636303,26.00000000
0.18000000,-724.65170000,26.71445000,-1040.58200000,-0.02474264,0.41784490,-0.01355988,0.90808020,-724.68950000,25.76422000,-1040.40300000,0.14790060,0.68907370,-0.45807930,0.54172530,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62650000,25.75083000,-1040.81500000,0.51358230,0.42575600,-0.05477603,0.74294320,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.69000000,26.72000000,-1040.67000000,0.92000000,0.04000000,0.40000000,32.76800000,1673861002.72727203,26.00000000
0.20000000,-724.65170000,26.71445000,-1040.58200000,-0.02474264,0.41784490,-0.01355988,0.90808020,-724.68950000,25.76422000,-1040.40300000,0.14790060,0.68907370,-0.45807930,0.54172530,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.62650000,25.75083000,-1040.81500000,0.51358230,0.42575600,-0.05477603,0.74294320,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.69000000,26.72000000,-1040.67000000,0.92000000,0.04000000,0.40000000,32.76800000,1673861002.81818104,26.00000000
