T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
1.67999900,-724.65150000,26.63708000,-1039.89300000,0.01084380,0.66632840,0.03532778,0.74474220,-724.43320000,26.13239000,-1039.81300000,-0.02384714,0.54492540,-0.03999306,0.83719060,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.41890000,26.13827000,-1039.94700000,0.03725144,0.65375000,0.01090706,0.75571440,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.65000000,26.64000000,-1039.89000000,0.99000000,0.03000000,0.11000000,nan,1673436912.00000000,1.00000000
1.69999900,-724.65150000,26.63708000,-1039.89300000,0.01084380,0.66632840,0.03532778,0.74474220,-724.43320000,26.13239000,-1039.81300000,-0.02384714,0.54492540,-0.03999306,0.83719060,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.41890000,26.13827000,-1039.94700000,0.03725144,0.65375000,0.01090706,0.75571440,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.65000000,26.64000000,-1039.89000000,0.99000000,0.03000000,0.11000000,nan,1673436912.02941179,1.00000000
1.71999900,-724.65660000,26.63970000,-1039.90200000,0.01189302,0.66689350,0.03483874,0.74424320,-724.43310000,26.13180000,-1039.81400000,-0.02495221,0.54507660,-0.04146458,0.83698840,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.44620000,26.11688000,-1039.98600000,0.02882280,0.65520560,0.01298965,0.75478880,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.66000000,26.64000000,-1039.90000000,0.99000000,0.03000000,0.11000000,nan,1673436912.05882359,1.00000000
1.73999900,-724.66660000,26.63702000,-1039.91800000,0.01167332,0.66789590,0.03453903,0.74336120,-724.43300000,26.13173000,-1039.81500000,-0.02490858,0.54482200,-0.04161736,0.83714780,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.45950000,26.11542000,-1040.00600000,0.02819362,0.65592470,0.01358269,0.75417730,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.67000000,26.64000000,-1039.92000000,0.99000000,0.03000000,0.11000000,nan,1673436912.08823538,1.00000000
1.75999900,-724.66740000,26.63457000,-1039.92200000,0.01165765,0.66899510,0.03391395,0.74240120,-724.43260000,26.13125000,-1039.81600000,-0.02329401,0.54525860,-0.04317774,0.83683100,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.46700000,26.11209000,-1040.01700000,0.02853924,0.65674640,0.01359270,0.75344870,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.67000000,26.63000000,-1039.92000000,0.99000000,0.03000000,0.10000000,nan,1673436912.11764717,1.00000000
1.77999900,-724.65040000,26.64491000,-1039.89700000,0.01536907,0.66859000,0.03408925,0.74269040,-724.43180000,26.13109000,-1039.81700000,-0.02165407,0.54629710,-0.04243500,0.83623550,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.46150000,26.11622000,-1040.01000000,0.03364493,0.65641570,0.01421497,0.75351480,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.65000000,26.65000000,-1039.90000000,0.99000000,0.02000000,0.10000000,nan,1673436912.14705896,1.00000000
1.79999900,-724.65040000,26.64491000,-1039.89700000,0.01536907,0.66859000,0.03408925,0.74269040,-724.43180000,26.13109000,-1039.81700000,-0.02165407,0.54629710,-0.04243500,0.83623550,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.46150000,26.11622000,-1040.01000000,0.03364493,0.65641570,0.01421497,0.75351480,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.65000000,26.65000000,-1039.90000000,0.99000000,0.02000000,0.10000000,nan,1673436912.17647076,1.00000000
1.81999900,-724.63730000,26.65056000,-1039.87900000,0.01364019,0.66915300,0.03751824,0.74205170,-724.43060000,26.13102000,-1039.81800000,-0.02209294,0.54757340,-0.04317914,0.83535080,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.46640000,26.11276000,-1040.01900000,0.03442755,0.65682480,0.01384547,0.75312970,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.64000000,26.65000000,-1039.88000000,0.99000000,0.03000000,0.11000000,nan,1673436912.20588255,1.00000000
1.83999900,-724.63650000,26.65123000,-1039.87800000,0.01048980,0.66939770,0.04041697,0.74172990,-724.42980000,26.13076000,-1039.82000000,-0.02251425,0.54809210,-0.04498713,0.83490380,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.46920000,26.11070000,-1040.02300000,0.03344522,0.65754550,0.01423660,0.75253750,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.63000000,26.65000000,-1039.88000000,0.99000000,0.04000000,0.10000000,nan,1673436912.23529434,1.00000000
1.85999900,-724.64170000,26.64578000,-1039.88700000,0.00429873,0.67072870,0.04321054,0.74043050,-724.42870000,26.13016000,-1039.82300000,-0.02125931,0.55007970,-0.04390941,0.83368600,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.45980000,26.11721000,-1040.01300000,0.03888418,0.65804540,0.01556649,0.75181240,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.64000000,26.65000000,-1039.89000000,0.99000000,0.05000000,0.10000000,nan,1673436912.26470613,1.00000000
