T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
2.57999800,-724.33870000,26.59020000,-1040.16300000,0.03955248,0.74423560,-0.07153416,0.66289660,-724.13780000,26.06702000,-1040.14200000,0.04833416,0.72237860,0.07996257,0.68515620,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.22420000,26.09627000,-1040.40000000,-0.11353210,0.86333400,-0.01938072,0.49131390,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.34000000,26.59000000,-1040.16000000,0.98000000,-0.16000000,-0.11000000,nan,1673435563.00000000,0.00000000
2.59999800,-724.33870000,26.59020000,-1040.16300000,0.03955248,0.74423560,-0.07153416,0.66289660,-724.13780000,26.06702000,-1040.14200000,0.04833416,0.72237860,0.07996257,0.68515620,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.22420000,26.09627000,-1040.40000000,-0.11353210,0.86333400,-0.01938072,0.49131390,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.34000000,26.59000000,-1040.16000000,0.98000000,-0.16000000,-0.11000000,nan,1673435563.03125000,0.00000000
2.61999800,-724.33400000,26.59068000,-1040.15700000,0.03926734,0.73833700,-0.06913501,0.66972900,-724.13480000,26.06722000,-1040.13100000,0.04603458,0.71141630,0.08232225,0.69641270,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.21560000,26.09778000,-1040.39000000,-0.12027670,0.85599010,-0.02313313,0.50227420,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.33000000,26.59000000,-1040.15000000,0.99000000,-0.15000000,-0.06000000,nan,1673435563.06250000,0.00000000
2.63999800,-724.32710000,26.59073000,-1040.14700000,0.03818950,0.72348320,-0.06604587,0.68611350,-724.12970000,26.06769000,-1040.10900000,0.04320539,0.68959340,0.08660395,0.71770050,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.19790000,26.09916000,-1040.37100000,-0.12415130,0.83987950,-0.02627811,0.52772940,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.33000000,26.59000000,-1040.15000000,0.99000000,-0.15000000,-0.07000000,nan,1673435563.09375000,0.00000000
2.65999800,-724.32350000,26.59048000,-1040.14100000,0.03822009,0.71802420,-0.06489231,0.69193180,-724.12610000,26.06971000,-1040.09600000,0.04283781,0.67880340,0.09172034,0.72730890,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.18950000,26.09933000,-1040.36100000,-0.12486360,0.83352050,-0.02774731,0.53747810,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.32000000,26.59000000,-1040.14000000,0.99000000,-0.14000000,-0.01000000,nan,1673435563.12500000,0.00000000
2.67999800,-724.31600000,26.59061000,-1040.13100000,0.03907785,0.70769910,-0.06589857,0.70234780,-724.11990000,26.06956000,-1040.07400000,0.03762474,0.65826710,0.09762085,0.74547910,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.17320000,26.09920000,-1040.34300000,-0.12702070,0.82176800,-0.03330404,0.55448540,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.32000000,26.59000000,-1040.14000000,0.99000000,-0.15000000,-0.02000000,nan,1673435563.15625000,0.00000000
2.69999800,-724.31600000,26.59061000,-1040.13100000,0.03907785,0.70769910,-0.06589857,0.70234780,-724.11990000,26.06956000,-1040.07400000,0.03762474,0.65826710,0.09762085,0.74547910,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.17320000,26.09920000,-1040.34300000,-0.12702070,0.82176800,-0.03330404,0.55448540,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.32000000,26.59000000,-1040.14000000,0.99000000,-0.15000000,-0.02000000,nan,1673435563.18750000,0.00000000
2.71999800,-724.30920000,26.58996000,-1040.12000000,0.04261726,0.69742380,-0.06803028,0.71214860,-724.11570000,26.06895000,-1040.05400000,0.03881798,0.63858060,0.09555199,0.76261250,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.15730000,26.09842000,-1040.32500000,-0.12338160,0.81109140,-0.03888142,0.57043500,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.31000000,26.59000000,-1040.12000000,0.99000000,-0.15000000,0.02000000,nan,1673435563.21875000,0.00000000
2.73999800,-724.30520000,26.58968000,-1040.11400000,0.04437233,0.69252850,-0.06850584,0.71675810,-724.11370000,26.06941000,-1040.04500000,0.04419314,0.63107910,0.09632075,0.76844540,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.15010000,26.09924000,-1040.31600000,-0.12570900,0.80460310,-0.04635234,0.57850030,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.30000000,26.59000000,-1040.11000000,0.99000000,-0.16000000,0.05000000,nan,1673435563.25000000,0.00000000
2.75999800,-724.29880000,26.58925000,-1040.10400000,0.04498997,0.68263660,-0.06940536,0.72606210,-724.11050000,26.07156000,-1040.02700000,0.04463990,0.61605140,0.10219540,0.77977190,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.13640000,26.10007000,-1040.29900000,-0.12378330,0.79171560,-0.04623852,0.59642780,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.30000000,26.59000000,-1040.11000000,0.99000000,-0.16000000,0.05000000,nan,1673435563.28125000,0.00000000
