T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,-724.93340000,26.61105000,-1039.56100000,-0.04182449,0.83477530,0.06036286,0.54567150,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.56000000,0.91000000,0.15000000,-0.40000000,nan,1673618707.00000000,18.00000000
0.04000000,-724.93350000,26.61058000,-1039.56500000,-0.04076144,0.83442020,0.05899743,0.54644380,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.56000000,0.91000000,0.15000000,-0.40000000,nan,1673618707.01999998,18.00000000
0.06000000,-724.93370000,26.61049000,-1039.56600000,-0.04065823,0.83433310,0.05842533,0.54664590,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.40000000,nan,1673618707.03999996,18.00000000
0.08000000,-724.93380000,26.61039000,-1039.56700000,-0.04049151,0.83420930,0.05798322,0.54689430,-724.75490000,26.06192000,-1039.80500000,0.08890493,0.94978220,0.16900830,0.24788290,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86480000,26.04763000,-1039.84000000,-0.06908918,0.92093280,0.04594621,0.38078660,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.40000000,nan,1673618707.05999994,18.00000000
0.09999999,-724.93380000,26.61039000,-1039.56700000,-0.04049151,0.83420930,0.05798322,0.54689430,-724.75490000,26.06192000,-1039.80500000,0.08890493,0.94978220,0.16900830,0.24788290,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86480000,26.04763000,-1039.84000000,-0.06908918,0.92093280,0.04594621,0.38078660,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.40000000,nan,1673618707.07999992,18.00000000
0.12000000,-724.93330000,26.61015000,-1039.56700000,-0.04018131,0.83385000,0.05714575,0.54755290,-724.75480000,26.06165000,-1039.80600000,0.08881628,0.94976320,0.16884570,0.24809810,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86490000,26.04743000,-1039.84000000,-0.06933923,0.92097510,0.04558185,0.38068260,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.39000000,nan,1673618707.09999990,18.00000000
0.14000000,-724.93360000,26.61001000,-1039.56800000,-0.03999556,0.83345210,0.05687939,0.54819950,-724.75480000,26.06155000,-1039.80600000,0.08879576,0.94970420,0.16890480,0.24829120,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86510000,26.04722000,-1039.84000000,-0.06925337,0.92086050,0.04547945,0.38098770,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.39000000,nan,1673618707.11999989,18.00000000
0.16000000,-724.93340000,26.60971000,-1039.56800000,-0.03973867,0.83290000,0.05653656,0.54909190,-724.75480000,26.06121000,-1039.80600000,0.08883358,0.94952170,0.16913000,0.24882190,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86520000,26.04676000,-1039.84100000,-0.06945191,0.92065870,0.04514933,0.38147800,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.39000000,nan,1673618707.13999987,18.00000000
0.18000000,-724.93350000,26.60970000,-1039.56900000,-0.03965464,0.83250460,0.05639067,0.54971250,-724.75480000,26.06138000,-1039.80700000,0.08891456,0.94940350,0.16912220,0.24924880,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86520000,26.04656000,-1039.84100000,-0.06900498,0.92074010,0.04463012,0.38142380,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.39000000,nan,1673618707.15999985,18.00000000
0.20000000,-724.93350000,26.60970000,-1039.56900000,-0.03965464,0.83250460,0.05639067,0.54971250,-724.75480000,26.06138000,-1039.80700000,0.08891456,0.94940350,0.16912220,0.24924880,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.86520000,26.04656000,-1039.84100000,-0.06900498,0.92074010,0.04463012,0.38142380,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-724.93000000,26.61000000,-1039.57000000,0.91000000,0.14000000,-0.39000000,nan,1673618707.17999983,18.00000000
