T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,0.19240440,2.43281600,0.43027220,-0.01957211,-0.99854810,0.04353828,0.02496690,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673616972.00000000,16.00000000
0.04000000,0.17395170,2.43398800,0.42704210,-0.01789458,-0.99546770,0.04241674,0.08321619,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673616972.02380943,16.00000000
0.06000000,0.16734400,2.43450400,0.42549230,-0.01752938,-0.99393180,0.04164316,0.10029150,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673616972.04761887,16.00000000
0.08000000,0.16281400,2.43497300,0.42458440,-0.01769205,-0.99300230,0.04026449,0.10960040,0.38736900,1.64058700,0.44514760,0.40508750,-0.75502650,0.38420100,0.34384440,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.21917260,1.69588300,0.58990760,-0.28473950,-0.77698770,0.51675220,0.21950150,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673616972.07142830,16.00000000
0.09999999,0.16281400,2.43497300,0.42458440,-0.01769205,-0.99300230,0.04026449,0.10960040,0.38736900,1.64058700,0.44514760,0.40508750,-0.75502650,0.38420100,0.34384440,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.21917260,1.69588300,0.58990760,-0.28473950,-0.77698770,0.51675220,0.21950150,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673616972.09523773,16.00000000
0.12000000,0.15412460,2.43562800,0.42230060,-0.01880805,-0.99117170,0.03703898,0.12590950,0.36982590,1.64230200,0.42297630,0.41235520,-0.75124390,0.36387880,0.36494940,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.20747190,1.68986100,0.61603050,-0.25590990,-0.76360450,0.53414740,0.25710880,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673616972.11904716,16.00000000
0.14000000,0.14991650,2.43577500,0.42091350,-0.01985095,-0.99032880,0.03568774,0.13259470,0.36020280,1.64321100,0.41228760,0.41325320,-0.75094870,0.35600770,0.37223200,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.19788660,1.68526600,0.62543650,-0.24155240,-0.75732410,0.54282270,0.27102830,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.17000000,2.45000000,0.46000000,-0.35000000,-0.05000000,-0.93000000,nan,1673616972.14285660,16.00000000
0.16000000,0.14792840,2.43577700,0.41986160,-0.02071774,-0.98998790,0.03537185,0.13506970,0.35529570,1.64336400,0.40712220,0.41347410,-0.75114410,0.35258080,0.37484490,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.18977790,1.68124700,0.62694450,-0.23546220,-0.75484340,0.54847690,0.27192340,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.19000000,2.45000000,0.46000000,-0.47000000,-0.04000000,-0.88000000,0.13597650,1673616972.16666603,16.00000000
0.18000000,0.14367830,2.43586100,0.41819700,-0.02260817,-0.98927520,0.03419751,0.14019300,0.34549200,1.64389200,0.39728010,0.41387270,-0.75139570,0.34598220,0.38001370,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.17663440,1.67470100,0.63028990,-0.21916580,-0.75133640,0.55828370,0.27528080,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.18000000,2.45000000,0.46000000,-0.57000000,-0.03000000,-0.82000000,0.14543050,1673616972.19047546,16.00000000
0.20000000,0.14367830,2.43586100,0.41819700,-0.02260817,-0.98927520,0.03419751,0.14019300,0.34549200,1.64389200,0.39728010,0.41387270,-0.75139570,0.34598220,0.38001370,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.17663440,1.67470100,0.63028990,-0.21916580,-0.75133640,0.55828370,0.27528080,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.18000000,2.45000000,0.46000000,-0.57000000,-0.03000000,-0.82000000,0.14543050,1673616972.21428490,16.00000000
0.22000000,0.13739180,2.43586700,0.41598020,-0.02654085,-0.98828200,0.03184117,0.14690350,0.33102550,1.64439200,0.38350350,0.41421520,-0.75237690,0.33595710,0.38663640,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,-0.15554030,1.66513700,0.63218770,-0.19300410,-0.74939530,0.56735100,0.28154790,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.17000000,2.45000000,0.45000000,-0.61000000,-0.04000000,-0.79000000,0.13888850,1673616972.23809433,16.00000000
