T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,0.41231300,2.62612400,0.09326464,0.00789191,-0.69632490,-0.03359339,-0.71689680,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673863945.00000000,27.00000000
0.04000000,0.41496740,2.62613600,0.09087151,0.00815991,-0.69640080,-0.03370563,-0.71681480,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673863945.33333325,27.00000000
0.06000000,0.41553120,2.62612800,0.09038097,0.00812178,-0.69643120,-0.03358464,-0.71679150,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673863945.66666651,27.00000000
0.08000000,0.41669180,2.62594000,0.08929986,0.00804659,-0.69639050,-0.03349433,-0.71683600,0.58866630,1.58153900,0.14618890,-0.07903275,-0.77424560,0.36035620,-0.51423840,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43314200,1.66389500,-0.14411570,0.43243260,0.42258330,0.00143981,0.79650710,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673863946.00000000,27.00000000
0.09999999,0.41669180,2.62594000,0.08929986,0.00804659,-0.69639050,-0.03349433,-0.71683600,0.58866630,1.58153900,0.14618890,-0.07903275,-0.77424560,0.36035620,-0.51423840,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43314200,1.66389500,-0.14411570,0.43243260,0.42258330,0.00143981,0.79650710,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673863946.01694918,27.00000000
0.12000000,0.41734220,2.62592700,0.08886081,0.00780173,-0.69653580,-0.03332460,-0.71670540,0.57627140,1.58242700,0.15066390,-0.07685292,-0.77457310,0.35916160,-0.51491090,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43249830,1.66367200,-0.14367350,0.43241790,0.42251660,0.00146081,0.79655040,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673863946.03389835,27.00000000
0.14000000,0.41747080,2.62584700,0.08877414,0.00772558,-0.69660600,-0.03329664,-0.71663930,0.57942830,1.58054600,0.14765210,-0.07707138,-0.77460680,0.35907100,-0.51489070,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43240980,1.66367800,-0.14360620,0.43235370,0.42253160,0.00141883,0.79657730,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.37000000,2.63000000,0.12000000,0.99000000,0.05000000,0.09000000,32.76800000,1673863946.05084753,27.00000000
0.16000000,0.41767200,2.62584400,0.08839840,0.00768570,-0.69666910,-0.03331893,-0.71657740,0.58258110,1.57863100,0.14461010,-0.07731329,-0.77458260,0.35912160,-0.51485550,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43260870,1.66368600,-0.14336290,0.43228520,0.42265980,0.00127444,0.79654680,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.37000000,2.63000000,0.09000000,1.00000000,0.05000000,0.09000000,32.76800000,1673863946.06779671,27.00000000
0.18000000,0.41839390,2.62570300,0.08784741,0.00759543,-0.69669610,-0.03330188,-0.71655280,0.56957420,1.58834600,0.16242900,-0.07860631,-0.77606590,0.35775330,-0.51337650,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43237530,1.66368200,-0.14346640,0.43222770,0.42286460,0.00142764,0.79646900,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.37000000,2.63000000,0.09000000,1.00000000,0.05000000,0.09000000,32.76800000,1673863946.08474588,27.00000000
0.20000000,0.41839390,2.62570300,0.08784741,0.00759543,-0.69669610,-0.03330188,-0.71655280,0.56957420,1.58834600,0.16242900,-0.07860631,-0.77606590,0.35775330,-0.51337650,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.43237530,1.66368200,-0.14346640,0.43222770,0.42286460,0.00142764,0.79646900,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.37000000,2.63000000,0.09000000,1.00000000,0.05000000,0.09000000,32.76800000,1673863946.10169506,27.00000000
