T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,2.27332500,1673768719.00000000,21.00000000
0.04000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,3.37626800,1673768719.04761910,21.00000000
0.06000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,2.65372100,1673768719.09523821,21.00000000
0.08000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,4.08341700,1673768719.14285731,21.00000000
0.09999999,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,4.08341700,1673768719.19047642,21.00000000
0.12000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,3.26351700,1673768719.23809552,21.00000000
0.14000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.47000000,2.78000000,-2.07000000,-0.66000000,-0.08000000,0.75000000,2.66447000,1673768719.28571463,21.00000000
0.16000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.47000000,2.79000000,-2.07000000,-0.65000000,-0.08000000,0.75000000,2.31951600,1673768719.33333373,21.00000000
0.18000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.47000000,2.79000000,-2.07000000,-0.65000000,-0.08000000,0.75000000,3.29061100,1673768719.38095284,21.00000000
0.20000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.47000000,2.79000000,-2.07000000,-0.65000000,-0.08000000,0.75000000,3.29061100,1673768719.42857194,21.00000000
0.22000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.47000000,2.78000000,-2.06000000,-0.65000000,-0.09000000,0.75000000,3.99326100,1673768719.47619104,21.00000000
0.24000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.09000000,0.75000000,4.11034200,1673768719.52381015,21.00000000
0.26000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.75000000,4.46990900,1673768719.57142925,21.00000000
0.28000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.09000000,0.75000000,3.87565900,1673768719.61904836,21.00000000
0.30000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.09000000,0.75000000,3.87565900,1673768719.66666746,21.00000000
0.32000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.05000000,-0.66000000,-0.09000000,0.75000000,3.68645300,1673768719.71428657,21.00000000
0.34000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.75000000,4.03231700,1673768719.76190567,21.00000000
0.36000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,3.88706500,1673768719.80952477,21.00000000
0.38000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,3.58722500,1673768719.85714388,21.00000000
0.40000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,3.58722500,1673768719.90476298,21.00000000
0.42000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,4.17210100,1673768719.95238209,21.00000000
0.44000010,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,4.18628400,1673768720.00000000,21.00000000
0.46000010,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,4.34485600,1673768720.01851845,21.00000000
0.48000010,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,6.06271000,1673768720.03703690,21.00000000
0.50000010,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.04000000,-0.66000000,-0.10000000,0.74000000,6.06271000,1673768720.05555534,21.00000000
0.52000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.05000000,-0.66000000,-0.10000000,0.74000000,5.57820700,1673768720.07407379,21.00000000
0.54000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.48000000,2.78000000,-2.05000000,-0.66000000,-0.10000000,0.74000000,7.87539100,1673768720.09259224,21.00000000
0.56000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.48000000,2.78000000,-2.05000000,-0.66000000,-0.10000000,0.74000000,9.09182700,1673768720.11111069,21.00000000
0.58000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.48000000,2.78000000,-2.05000000,-0.66000000,-0.10000000,0.74000000,8.65210700,1673768720.12962914,21.00000000
0.60000000,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.48000000,2.78000000,-2.05000000,-0.66000000,-0.10000000,0.74000000,8.65210700,1673768720.14814758,21.00000000
0.61999990,nan,2.77852700,nan,nan,-0.39463680,nan,0.91883730,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,2.49000000,2.78000000,-2.05000000,-0.66000000,-0.10000000,0.74000000,9.93684300,1673768720.16666603,21.00000000
