T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,0.16137430,nan,0.53277690,-0.09191816,nan,-0.04920513,0.97520830,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,1.13564100,1673866556.00000000,28.00000000
0.04000000,0.16828080,nan,0.52753170,-0.09193711,nan,-0.04996704,0.97476080,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,1.10347700,1673866556.01886797,28.00000000
0.06000000,0.16923160,nan,0.52672090,-0.09201045,nan,-0.05020199,0.97444230,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,1.27345700,1673866556.03773594,28.00000000
0.08000000,0.19068740,nan,0.54913260,-0.08605891,nan,-0.06079318,0.97530570,-0.01791433,2.02517900,0.36864150,0.41389980,-0.10964720,-0.31961360,0.84528800,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29185750,1.95764900,0.66719470,0.21600490,-0.31531880,0.35301660,0.85398790,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,1.19544600,1673866556.05660391,28.00000000
0.09999999,0.19068740,nan,0.54913260,-0.08605891,nan,-0.06079318,0.97530570,-0.01791433,2.02517900,0.36864150,0.41389980,-0.10964720,-0.31961360,0.84528800,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29185750,1.95764900,0.66719470,0.21600490,-0.31531880,0.35301660,0.85398790,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,1.19544600,1673866556.07547188,28.00000000
0.12000000,0.19310520,nan,0.54711070,-0.08595953,nan,-0.06089931,0.97512430,-0.01425818,2.02696100,0.36481220,0.41383560,-0.11094230,-0.31894090,0.84540450,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.28647940,1.95398500,0.67249320,0.21603090,-0.31520840,0.35292250,0.85406100,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,1.11411200,1673866556.09433985,28.00000000
0.14000000,0.19245140,nan,0.54761990,-0.08561984,nan,-0.06086363,0.97512750,-0.01901725,2.03383500,0.37225070,0.41396080,-0.11391200,-0.31779750,0.84537890,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.28239960,1.95141700,0.67535280,0.21578080,-0.31460460,0.35332220,0.85418160,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.17000000,2.89000000,0.50000000,-0.41000000,-0.17000000,0.90000000,0.65033950,1673866556.11320782,28.00000000
0.16000000,0.19488330,nan,0.54547670,-0.08549675,nan,-0.06091001,0.97503810,-0.01720241,2.03580100,0.37141980,0.41383920,-0.11490050,-0.31740250,0.84545300,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.27144570,1.95757600,0.68472910,0.21732040,-0.31446770,0.35462950,0.85329950,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.17000000,2.89000000,0.50000000,-0.42000000,-0.16000000,0.89000000,0.75536780,1673866556.13207579,28.00000000
0.18000000,0.19709890,nan,0.54347620,-0.08535029,nan,-0.06090482,0.97495100,-0.02716715,2.04579200,0.38574610,0.41293970,-0.11671010,-0.31738260,0.84565250,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.26703860,1.95591400,0.68872590,0.21687670,-0.31445360,0.35494210,0.85328760,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.18000000,2.89000000,0.49000000,-0.42000000,-0.15000000,0.90000000,0.76532160,1673866556.15094376,28.00000000
0.20000000,0.19709890,nan,0.54347620,-0.08535029,nan,-0.06090482,0.97495100,-0.02716715,2.04579200,0.38574610,0.41293970,-0.11671010,-0.31738260,0.84565250,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.26703860,1.95591400,0.68872590,0.21687670,-0.31445360,0.35494210,0.85328760,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.18000000,2.89000000,0.49000000,-0.42000000,-0.15000000,0.90000000,0.76532160,1673866556.16981173,28.00000000
0.22000000,0.19673490,nan,0.54364940,-0.08504708,nan,-0.06064754,0.97505530,-0.06336958,1.99496900,0.42527480,0.41375160,-0.10987070,-0.31658110,0.84647180,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29397030,1.96857200,0.66555630,0.20771320,-0.31582110,0.34998200,0.85710260,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.20000000,2.91000000,0.52000000,-0.42000000,-0.17000000,0.89000000,0.64625080,1673866556.18867970,28.00000000
0.24000000,0.19903510,nan,0.54160640,-0.08500901,nan,-0.06055063,0.97502300,-0.07160909,1.98627300,0.43545670,0.41354910,-0.11023700,-0.31617190,0.84667610,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29191560,1.96793000,0.66778890,0.20735030,-0.31569250,0.35016840,0.85716180,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.20000000,2.91000000,0.52000000,-0.42000000,-0.18000000,0.89000000,0.64834360,1673866556.20754766,28.00000000
0.26000000,0.20113560,nan,0.53981400,-0.08491005,nan,-0.06050028,0.97496270,-0.08632547,1.98773000,0.45405660,0.41297710,-0.10878080,-0.31884060,0.84614280,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29435300,1.96975400,0.66485380,0.20542090,-0.31192060,0.35018090,0.85900030,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.20000000,2.91000000,0.52000000,-0.42000000,-0.18000000,0.89000000,0.63554020,1673866556.22641563,28.00000000
0.28000000,0.20076920,nan,0.53980670,-0.08441094,nan,-0.06005916,0.97519170,-0.10169660,1.97231400,0.47419720,0.41184600,-0.10781100,-0.32037880,0.84623710,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29177450,1.96903300,0.66743730,0.20524130,-0.31161880,0.35037510,0.85907350,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.73997260,1673866556.24528360,28.00000000
0.30000000,0.20076920,nan,0.53980670,-0.08441094,nan,-0.06005916,0.97519170,-0.10169660,1.97231400,0.47419720,0.41184600,-0.10781100,-0.32037880,0.84623710,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29177450,1.96903300,0.66743730,0.20524130,-0.31161880,0.35037510,0.85907350,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.73997260,1673866556.26415157,28.00000000
0.32000000,0.20263430,nan,0.53807280,-0.08449330,nan,-0.05987827,0.97513280,-0.10855010,1.96646300,0.48285230,0.41165990,-0.10805970,-0.32029100,0.84632910,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.29110050,1.96872700,0.66820900,0.20524330,-0.31146720,0.35056440,0.85905080,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.73054430,1673866556.28301954,28.00000000
0.34000000,0.20239590,nan,0.53799650,-0.08428632,nan,-0.05924407,0.97526360,-0.12213360,1.95475000,0.50005550,0.41130930,-0.10825800,-0.32012790,0.84653590,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.28943700,1.96818700,0.66989660,0.20521460,-0.31148540,0.35076270,0.85897000,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.16000000,0.89000000,0.71945460,1673866556.30188751,28.00000000
0.36000000,0.20418070,nan,0.53642390,-0.08433890,nan,-0.05909111,0.97516640,-0.11962870,1.93948100,0.49587540,0.41073470,-0.10858060,-0.32076400,0.84653280,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.28990480,1.96688100,0.66966040,0.20463320,-0.31138760,0.35094730,0.85906880,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.68129770,1673866556.32075548,28.00000000
0.38000000,0.20398110,nan,0.53622660,-0.08415183,nan,-0.05859281,0.97524400,-0.13332210,1.92501600,0.51316650,0.40991090,-0.10806140,-0.32117610,0.84684220,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.28860180,1.96626900,0.67136340,0.20425520,-0.31092480,0.35112860,0.85925230,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.71152000,1673866556.33962345,28.00000000
0.40000000,0.20398110,nan,0.53622660,-0.08415183,nan,-0.05859281,0.97524400,-0.13332210,1.92501600,0.51316650,0.40991090,-0.10806140,-0.32117610,0.84684220,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.28860180,1.96626900,0.67136340,0.20425520,-0.31092480,0.35112860,0.85925230,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.71152000,1673866556.35849142,28.00000000
0.42000000,0.20545620,nan,0.53475110,-0.08422744,nan,-0.05843564,0.97513690,-0.14125620,1.91672600,0.52307660,0.40954770,-0.10823150,-0.32116880,0.84699900,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.34622740,1.99519800,0.61958340,0.17089470,-0.30146710,0.33552640,0.87597660,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.16000000,0.89000000,0.72303730,1673866556.37735939,28.00000000
0.44000010,0.20521590,nan,0.53453590,-0.08393374,nan,-0.05794959,0.97517720,-0.14467720,1.89208200,0.52660050,0.40599570,-0.10706470,-0.32195370,0.84855810,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.32768220,1.98174600,0.63760360,0.18349870,-0.30693840,0.33902410,0.87016080,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.51000000,-0.43000000,-0.17000000,0.89000000,0.72200210,1673866556.39622736,28.00000000
0.46000010,0.20646810,nan,0.53310420,-0.08384298,nan,-0.05729395,0.97505760,-0.15953210,1.87375900,0.54479580,0.40515910,-0.10768300,-0.32219930,0.84878640,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33013130,1.98221700,0.63568410,0.18339210,-0.30670590,0.33908360,0.87024220,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.72928690,1673866556.41509533,28.00000000
0.48000010,0.20639010,nan,0.53293280,-0.08377397,nan,-0.05684709,0.97503770,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33155560,1.98242700,0.63474610,0.18347620,-0.30712840,0.33899420,0.87011020,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.72803310,1673866556.43396330,28.00000000
0.50000010,0.20639010,nan,0.53293280,-0.08377397,nan,-0.05684709,0.97503770,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33155560,1.98242700,0.63474610,0.18347620,-0.30712840,0.33899420,0.87011020,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.72803310,1673866556.45283127,28.00000000
0.52000000,0.20770400,nan,0.53137810,-0.08365688,nan,-0.05617359,0.97486570,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33431770,1.98270800,0.63241110,0.18366280,-0.30732600,0.33923310,0.86990800,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.74446820,1673866556.47169924,28.00000000
0.54000000,0.20763730,nan,0.53127420,-0.08356019,nan,-0.05592119,0.97481870,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33558220,1.98293500,0.63129190,0.18383490,-0.30775870,0.33915080,0.86975060,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.70884410,1673866556.49056721,28.00000000
0.56000000,0.20867370,nan,0.52987420,-0.08349624,nan,-0.05550780,0.97467610,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33676430,1.98521700,0.63022170,0.18473940,-0.30782340,0.33933760,0.86946330,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.77458150,1673866556.50943518,28.00000000
0.58000000,0.20871400,nan,0.52963690,-0.08350867,nan,-0.05535192,0.97462990,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33820440,1.98553500,0.62937100,0.18491030,-0.30790530,0.33894180,0.86955230,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.77748140,1673866556.52830315,28.00000000
0.60000000,0.20871400,nan,0.52963690,-0.08350867,nan,-0.05535192,0.97462990,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.33820440,1.98553500,0.62937100,0.18491030,-0.30790530,0.33894180,0.86955230,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.77748140,1673866556.54717112,28.00000000
0.61999990,0.20892640,nan,0.52984300,-0.08329310,nan,-0.05505051,0.97453000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.34037850,1.98703000,0.62760500,0.18505960,-0.30756380,0.33922480,0.86953100,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.21000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.75728610,1673866556.56603909,28.00000000
0.63999990,0.20901490,nan,0.52965810,-0.08332052,nan,-0.05488697,0.97449230,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.34224980,1.98744600,0.62690600,0.18492610,-0.30777870,0.33881810,0.86964200,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.22000000,2.91000000,0.50000000,-0.43000000,-0.17000000,0.89000000,0.80303510,1673866556.58490705,28.00000000
