T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,0.85867600,2.60079000,0.31583580,0.02009303,-0.88450700,0.01197700,-0.46594030,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.87674020,1673767461.00000000,20.00000000
0.04000000,0.85721220,2.60117000,0.31768050,0.02056887,-0.88520310,0.01042022,-0.46463310,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.88465630,1673767461.05882359,20.00000000
0.06000000,0.85651710,2.60125200,0.31823310,0.02093592,-0.88555150,0.00947781,-0.46397270,nan,nan,nan,nan,nan,nan,nan,nan,1.00000000,0.26680490,0.89281980,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.87319990,1673767461.11764717,20.00000000
0.08000000,0.85626490,2.60143700,0.31830560,0.02100773,-0.88586480,0.00904529,-0.46337940,1.01429700,2.06906700,0.22608530,0.17353150,-0.89233380,0.09223895,-0.40634880,nan,1.00000000,0.26620640,0.89169930,nan,0.00000000,0.00000000,1.00976000,2.12276700,0.18717470,0.18386590,-0.88841730,-0.06144775,-0.41609170,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.83594720,1673767461.17647076,20.00000000
0.09999999,0.85626490,2.60143700,0.31830560,0.02100773,-0.88586480,0.00904529,-0.46337940,1.01429700,2.06906700,0.22608530,0.17353150,-0.89233380,0.09223895,-0.40634880,nan,1.00000000,0.26620640,0.89169930,nan,0.00000000,0.00000000,1.00976000,2.12276700,0.18717470,0.18386590,-0.88841730,-0.06144775,-0.41609170,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.83594720,1673767461.23529434,20.00000000
0.12000000,0.85550450,2.60157600,0.31871450,0.02120111,-0.88626280,0.00868007,-0.46261600,1.01373900,2.06912200,0.22635160,0.17364180,-0.89260920,0.09186058,-0.40578230,nan,1.00000000,0.26606660,0.89079790,nan,0.00000000,0.00000000,1.00952800,2.12305700,0.18678530,0.18393450,-0.88867070,-0.06179605,-0.41546830,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.84808020,1673767461.29411793,20.00000000
0.14000000,0.85470450,2.60157200,0.31934200,0.02125133,-0.88653310,0.00843558,-0.46210010,1.01329600,2.06921900,0.22636760,0.17377400,-0.89280330,0.09163739,-0.40534870,nan,1.00000000,0.26650420,0.89050290,nan,0.00000000,0.00000000,1.00893900,2.12315300,0.18664800,0.18401910,-0.88883020,-0.06201683,-0.41505670,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.82000000,2.61000000,0.34000000,0.68000000,-0.16000000,-0.72000000,0.90177540,1673767461.35294151,20.00000000
0.16000000,0.85471960,2.60168700,0.31911460,0.02150719,-0.88668000,0.00821179,-0.46181020,1.01307000,2.06928600,0.22642510,0.17394890,-0.89286470,0.09141070,-0.40518980,nan,1.00000000,0.26696260,0.88998730,nan,0.00000000,0.00000000,1.00879000,2.12330000,0.18645750,0.18420930,-0.88888340,-0.06221085,-0.41482940,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.82000000,2.61000000,0.34000000,0.68000000,-0.16000000,-0.72000000,0.89362700,1673767461.41176510,20.00000000
0.18000000,0.85394440,2.60171700,0.31960740,0.02170684,-0.88694840,0.00785194,-0.46129150,1.01234600,2.06936700,0.22648300,0.17431200,-0.89303690,0.09101439,-0.40474310,nan,1.00000000,0.26748130,0.88919470,nan,0.00000000,0.00000000,1.00808500,2.12332200,0.18666950,0.18434130,-0.88903750,-0.06265032,-0.41437390,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.82000000,2.61000000,0.34000000,0.68000000,-0.16000000,-0.72000000,0.97220510,1673767461.47058868,20.00000000
0.20000000,0.85394440,2.60171700,0.31960740,0.02170684,-0.88694840,0.00785194,-0.46129150,1.01234600,2.06936700,0.22648300,0.17431200,-0.89303690,0.09101439,-0.40474310,nan,1.00000000,0.26748130,0.88919470,nan,0.00000000,0.00000000,1.00808500,2.12332200,0.18666950,0.18434130,-0.88903750,-0.06265032,-0.41437390,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,0.82000000,2.61000000,0.34000000,0.68000000,-0.16000000,-0.72000000,0.97220510,1673767461.52941227,20.00000000
