T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.02000000,8.23138500,2.34900900,4.70197700,-0.02538176,-0.99872000,-0.04250819,-0.01035434,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673864168.00000000,27.00000000
0.04000000,8.23087200,2.34872900,4.70075200,-0.02523893,-0.99877960,-0.04146024,-0.00913235,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,5.04353800,1673864168.14285707,27.00000000
0.06000000,8.23100900,2.34863400,4.70050300,-0.02528956,-0.99879130,-0.04121474,-0.00881271,nan,nan,nan,nan,nan,nan,nan,nan,1.00000000,0.60687300,0.00945178,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,0.97050550,1673864168.28571415,27.00000000
0.08000000,8.23097800,2.34858200,4.70040500,-0.02544676,-0.99879440,-0.04104109,-0.00882296,8.43366700,1.37958800,4.68852700,0.28539000,-0.84314580,0.38955860,0.23643580,nan,1.00000000,0.60681290,0.00908926,nan,0.00000000,0.00000000,8.01227900,1.38809300,4.70399900,0.31680290,0.82620730,-0.36424990,0.29041250,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,4.59617800,1673864168.42857122,27.00000000
0.09999999,8.23097800,2.34858200,4.70040500,-0.02544676,-0.99879440,-0.04104109,-0.00882296,8.43366700,1.37958800,4.68852700,0.28539000,-0.84314580,0.38955860,0.23643580,nan,1.00000000,0.60681290,0.00908926,nan,0.00000000,0.00000000,8.01227900,1.38809300,4.70399900,0.31680290,0.82620730,-0.36424990,0.29041250,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,4.59617800,1673864168.57142830,27.00000000
0.12000000,8.23038300,2.34866100,4.69878800,-0.02587939,-0.99880140,-0.04058640,-0.00887529,8.43316900,1.37944900,4.68855700,0.28446180,-0.84292240,0.38966340,0.23817160,nan,1.00000000,0.60678330,0.00909344,nan,0.00000000,0.00000000,8.01172400,1.38813000,4.70404700,0.31697030,0.82552750,-0.36526690,0.29088540,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,32.76800000,1673864168.71428537,27.00000000
0.14000000,8.23044700,2.34865900,4.69867300,-0.02609290,-0.99879750,-0.04053206,-0.00893888,8.43314600,1.37940800,4.68854000,0.28479200,-0.84274180,0.38968770,0.23837620,nan,1.00000000,0.60681520,0.01017517,nan,0.00000000,0.00000000,8.01145100,1.38821600,4.70376500,0.31718820,0.82533150,-0.36550890,0.29090010,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.23000000,2.35000000,4.75000000,-0.41000000,-0.01000000,-0.91000000,32.76800000,1673864168.85714245,27.00000000
0.16000000,8.23038300,2.34867200,4.69806500,-0.02639673,-0.99879310,-0.04040165,-0.00913349,8.43310500,1.37934000,4.68850100,0.28525060,-0.84245510,0.38973270,0.23876740,nan,1.00000000,0.60725950,0.01211127,nan,0.00000000,0.00000000,8.01119100,1.38824800,4.70369900,0.31749110,0.82500670,-0.36590270,0.29099620,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.23000000,2.35000000,4.75000000,-0.40000000,-0.01000000,-0.92000000,32.76800000,1673864169.00000000,27.00000000
0.18000000,8.23049900,2.34876900,4.69814800,-0.02652859,-0.99879090,-0.04035866,-0.00918074,8.43314200,1.37934000,4.68844000,0.28535400,-0.84245370,0.38968710,0.23872370,nan,1.00000000,0.60738230,0.01256082,nan,0.00000000,0.00000000,8.01120000,1.38828800,4.70381500,0.31757550,0.82499070,-0.36598380,0.29084700,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.23000000,2.35000000,4.74000000,-0.40000000,-0.01000000,-0.92000000,32.76800000,1673864169.01694918,27.00000000
0.20000000,8.23049900,2.34876900,4.69814800,-0.02652859,-0.99879090,-0.04035866,-0.00918074,8.43314200,1.37934000,4.68844000,0.28535400,-0.84245370,0.38968710,0.23872370,nan,1.00000000,0.60738230,0.01256082,nan,0.00000000,0.00000000,8.01120000,1.38828800,4.70381500,0.31757550,0.82499070,-0.36598380,0.29084700,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.23000000,2.35000000,4.74000000,-0.40000000,-0.01000000,-0.92000000,32.76800000,1673864169.03389835,27.00000000
