T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.16000000,8.17370800,2.24182500,4.95617300,-0.00868770,-0.99965040,-0.02252613,-0.01078520,8.32885600,1.75550200,4.83965600,-0.07264172,-0.98905130,0.12773500,0.01358346,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.10189800,1.65237000,4.76305900,0.09717356,-0.97287490,0.20283880,0.05411193,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.13000000,2.25000000,5.00000000,0.02000000,-0.12000000,-0.99000000,0.85804090,1673611862.00000000,13.00000000
0.18000000,8.17672300,2.24149900,4.95576100,-0.00869498,-0.99967720,-0.02179077,-0.00975562,8.33199100,1.75490300,4.83986900,-0.07286369,-0.98890600,0.12874320,0.01345368,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.10526100,1.65182300,4.76370000,0.09735455,-0.97266870,0.20359170,0.05466284,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.15000000,2.25000000,5.00000000,0.00000000,-0.12000000,-0.99000000,0.89721380,1673611862.01639342,13.00000000
0.20000000,8.17672300,2.24149900,4.95576100,-0.00869498,-0.99967720,-0.02179077,-0.00975562,8.33199100,1.75490300,4.83986900,-0.07286369,-0.98890600,0.12874320,0.01345368,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.10526100,1.65182300,4.76370000,0.09735455,-0.97266870,0.20359170,0.05466284,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.15000000,2.25000000,5.00000000,0.00000000,-0.12000000,-0.99000000,0.89721380,1673611862.03278685,13.00000000
0.22000000,8.18546000,2.24057200,4.95441100,-0.00872582,-0.99975120,-0.01945450,-0.00656072,8.34156600,1.75311800,4.84060300,-0.07316265,-0.98847040,0.13189160,0.01334972,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.11505700,1.65024300,4.76562500,0.09824014,-0.97212280,0.20535980,0.05615672,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.17000000,2.25000000,5.00000000,-0.02000000,-0.13000000,-0.99000000,0.91040880,1673611862.04918027,13.00000000
0.24000000,8.18859000,2.24020700,4.95402100,-0.00874005,-0.99977280,-0.01864922,-0.00548905,8.34455700,1.75232400,4.84084500,-0.07253986,-0.98833230,0.13322500,0.01372395,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.11842500,1.64974700,4.76647100,0.09851310,-0.97193190,0.20593740,0.05686243,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.19000000,2.25000000,5.00000000,-0.02000000,-0.12000000,-0.99000000,1.04011800,1673611862.06557369,13.00000000
0.26000000,8.19750800,2.23895300,4.95265800,-0.00869963,-0.99982540,-0.01639785,-0.00215617,8.35424800,1.75039500,4.84182100,-0.07242244,-0.98781850,0.13699980,0.01416334,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.12792400,1.64816800,4.76868100,0.09972607,-0.97136900,0.20742320,0.05892981,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.14000000,2.25000000,4.99000000,0.02000000,-0.13000000,-0.99000000,0.73167410,1673611862.08196712,13.00000000
0.28000000,8.20323000,2.23805000,4.95152700,-0.00857473,-0.99985320,-0.01483184,0.00024826,8.36021800,1.74895400,4.84235500,-0.07251155,-0.98747500,0.13934610,0.01476276,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.13406900,1.64709000,4.77027000,0.10077940,-0.97098020,0.20831550,0.06037893,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.14000000,2.25000000,4.99000000,0.02000000,-0.11000000,-0.99000000,0.71519890,1673611862.09836054,13.00000000
0.30000000,8.20323000,2.23805000,4.95152700,-0.00857473,-0.99985320,-0.01483184,0.00024826,8.36021800,1.74895400,4.84235500,-0.07251155,-0.98747500,0.13934610,0.01476276,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.13406900,1.64709000,4.77027000,0.10077940,-0.97098020,0.20831550,0.06037893,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.14000000,2.25000000,4.99000000,0.02000000,-0.11000000,-0.99000000,0.71519890,1673611862.11475396,13.00000000
0.32000000,8.20885800,2.23707200,4.95035500,-0.00850852,-0.99987730,-0.01286680,0.00271226,8.36592500,1.74743700,4.84287100,-0.07246226,-0.98710760,0.14183070,0.01586937,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.13991000,1.64575800,4.77191500,0.10187570,-0.97052690,0.20938540,0.06210097,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.15000000,2.25000000,4.99000000,0.01000000,-0.11000000,-0.99000000,0.72491030,1673611862.13114738,13.00000000
0.34000000,8.21151500,2.23646100,4.94979500,-0.00867092,-0.99988570,-0.01168801,0.00410289,8.36855000,1.74657000,4.84272200,-0.07197372,-0.98692920,0.14321950,0.01669610,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.14278200,1.64509000,4.77289700,0.10262280,-0.97026880,0.20988410,0.06321076,nan,1.00000000,-0.84893790,0.04817181,nan,0.00000000,0.00000000,8.15000000,2.25000000,4.99000000,0.01000000,-0.11000000,-0.99000000,0.75214790,1673611862.14754081,13.00000000
