T,Headp_x,Headp_y,Headp_z,Headq_x,Headq_y,Headq_z,Headq_w,Leftp_x,Leftp_y,Leftp_z,Leftq_x,Leftq_y,Leftq_z,Leftq_w,Left_grip,Left_primary,Left_primary_x,Left_primary_y,Left_second,Left_second_x,Left_second_y,Rightp_x,Rightp_y,Rightp_z,Rightq_x,Rightq_y,Rightq_z,Rightq_w,Right_grip,Right_primary,Right_primary_x,Right_primary_y,Right_second,Right_second_x,Right_second_y,Eye_orix,Eye_oriy,Eye_oriz,Eye_dirx,Eye_diry,Eye_dirz,Eye_con,ntp_time,Pid
0.00000000,8.18000000,nan,5.11000000,0.00000000,nan,0.00000000,1.00000000,8.18000000,1.83760000,5.11000000,0.00000000,0.00000000,0.00000000,1.00000000,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,8.18000000,1.83760000,5.11000000,0.00000000,0.00000000,0.00000000,1.00000000,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,1673442421.00000000,4.00000000
0.02000000,7.50074300,2.30921200,5.05460500,0.05392464,0.72718540,-0.06012255,0.68167350,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.98000000,-0.16000000,-0.06000000,nan,1673442422.00000000,4.00000000
0.04000000,7.50091600,2.30947800,5.05464500,0.05397044,0.72709130,-0.05871741,0.68189280,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.98000000,-0.16000000,-0.06000000,nan,1673442422.02702713,4.00000000
0.06000000,7.50117500,2.30957300,5.05455600,0.05420121,0.72687380,-0.05823034,0.68214800,nan,nan,nan,nan,nan,nan,nan,nan,1.00000000,-0.51781610,0.77847240,nan,0.00000000,0.00000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.05405426,4.00000000
0.08000000,7.50135200,2.30954100,5.05476300,0.05423735,0.72686150,-0.05802728,0.68217560,7.78076800,2.00075300,5.05767500,-0.05100032,0.69490750,0.36671780,0.61645820,nan,1.00000000,-0.51734870,0.77901410,nan,0.00000000,0.00000000,7.82517500,2.00156000,5.11930800,-0.03869502,0.63193350,0.25915040,0.72938600,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.08108139,4.00000000
0.09999999,7.50135200,2.30954100,5.05476300,0.05423735,0.72686150,-0.05802728,0.68217560,7.78076800,2.00075300,5.05767500,-0.05100032,0.69490750,0.36671780,0.61645820,nan,1.00000000,-0.51734870,0.77901410,nan,0.00000000,0.00000000,7.82517500,2.00156000,5.11930800,-0.03869502,0.63193350,0.25915040,0.72938600,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.10810852,4.00000000
0.12000000,7.50195400,2.30954700,5.05461200,0.05454051,0.72676610,-0.05761095,0.68228830,7.78194000,2.00030400,5.05875100,-0.05261790,0.69678500,0.36609580,0.61456970,nan,1.00000000,-0.51703920,0.77917610,nan,0.00000000,0.00000000,7.82587500,2.00127200,5.12008800,-0.03953285,0.63097720,0.25902330,0.73021370,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.13513565,4.00000000
0.14000000,7.50210900,2.30944200,5.05456700,0.05469377,0.72673430,-0.05750640,0.68231870,7.78266600,1.99985800,5.05921600,-0.05345722,0.69721410,0.36521270,0.61453590,nan,1.00000000,-0.51593060,0.77947450,nan,0.00000000,0.00000000,7.82630300,2.00095300,5.12066300,-0.03915099,0.63004400,0.25876060,0.73113240,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.16216278,4.00000000
0.16000000,7.50233700,2.30935700,5.05493400,0.05488193,0.72664370,-0.05728975,0.68241830,7.78347600,1.99958300,5.05979700,-0.05240594,0.69621980,0.36583220,0.61538480,nan,1.00000000,-0.51491930,0.77967380,nan,0.00000000,0.00000000,7.82695800,2.00064000,5.12121100,-0.03918271,0.62941500,0.25806260,0.73191890,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.18918991,4.00000000
0.18000000,7.50250900,2.30943300,5.05490400,0.05498435,0.72665650,-0.05710178,0.68241230,7.78417700,1.99924800,5.06031100,-0.04930195,0.69372570,0.36772940,0.61732410,nan,1.00000000,-0.51387360,0.77987350,nan,0.00000000,0.00000000,7.82743200,2.00014500,5.12092000,-0.03917717,0.62891640,0.25675610,0.73280670,nan,nan,0.00000000,0.00000000,nan,0.00000000,0.00000000,7.50000000,2.31000000,5.05000000,0.99000000,-0.16000000,-0.06000000,nan,1673442422.21621704,4.00000000
